FlowCode,FlowDesc,PartnerISO,PartnerDesc,MotDesc,Toneladas,Cifvalue,Fobvalue,datetime
X,Export,NLD,Países Bajos,Road,4475.334,0.0,3948924.795,2011-07-01
X,Export,NLD,Países Bajos,Railway,260.165,0.0,124204.99,2011-07-01
X,Export,NOR,Noruega,Road,24.324,0.0,16280.485,2011-07-01
X,Export,PRT,Portugal,Road,1587.118,0.0,1019558.295,2011-07-01
X,Export,SRB,Serbia,Road,114.652,0.0,83880.217,2011-07-01
X,Export,GBR,Reino Unido,Road,4535.363,0.0,2749722.712,2011-07-01
X,Export,GBR,Reino Unido,Railway,504.242,0.0,257174.971,2011-07-01
X,Export,DZA,Argelia,Sea,292.829,0.0,290661.634,2011-08-01
X,Export,AND,Andorra,Road,40.088,0.0,42272.396,2011-08-01
X,Export,AUT,Austria,Road,341.905,0.0,278995.33,2011-08-01
X,Export,BEL,Bélgica,Road,505.845,0.0,658601.332,2011-08-01
X,Export,HRV,Croacia,Road,147.977,0.0,117556.236,2011-08-01
X,Export,CZE,República Checa,Road,141.931,0.0,108406.008,2011-08-01
X,Export,DNK,Dinamarca,Road,39.048,0.0,93879.995,2011-08-01
X,Export,GNQ,Guinea Ecuatorial,Sea,3.023,0.0,3035.016,2011-08-01
X,Export,EST,Estonia,Road,16.071,0.0,6816.388,2011-08-01
X,Export,DEU,Alemania,Road,3741.955,0.0,4020734.986,2011-08-01
X,Export,GIB,Gibraltar,Road,6.0991,0.0,7125.483,2011-08-01
X,Export,HUN,Hungría,Road,5.50356,0.0,8524.953,2011-08-01
X,Export,ITA,Italia,Road,1420.687,0.0,1374973.753,2011-08-01
X,Export,LBR,Liberia,Sea,0.2,0.0,205.126,2011-08-01
X,Export,LTU,Lituania,Road,3.131,0.0,5213.657,2011-08-01
X,Export,LUX,Luxemburgo,Road,15.784,0.0,18934.725,2011-08-01
X,Export,MRT,Mauritania,Sea,1.308,0.0,1594.599,2011-08-01
X,Export,MNE,Montenegro,Road,60.708,0.0,49387.538,2011-08-01
X,Export,POL,Polonia,Road,553.09,0.0,431771.955,2011-08-01
X,Export,PRT,Portugal,Road,493.26640000000003,0.0,333912.59,2011-08-01
X,Export,ROU,Rumanía,Road,3.57,0.0,3103.918,2011-08-01
X,Export,RUS,Rusia,Road,14.4,0.0,16693.48,2011-08-01
X,Export,SVK,Eslovaquia,Road,31.1196,0.0,25775.523,2011-08-01
X,Export,SVN,Eslovenia,Road,34.004,0.0,32708.043,2011-08-01
X,Export,SWE,Suecia,Road,68.458,0.0,58706.75,2011-08-01
X,Export,CHE,Suiza,Road,58.44,0.0,66279.561,2011-08-01
X,Export,X1 ,Bunkers,Sea,7.29,0.0,9478.858,2011-08-01
X,Export,BFA,Burkina Faso (ant. Alto Volta),Sea,0.64,0.0,1000.533,2011-08-01
X,Export,BIH,Bosnia-Herzegovina,Road,3.844,0.0,2646.363,2011-08-01
X,Export,FRA,Francia,Road,0.95,0.0,1090.03,2011-08-01
X,Export,FRA,Francia,Road,6524.798,0.0,6528952.074,2011-08-01
X,Export,IRL,Irlanda,Road,2.7,0.0,1703.889,2011-08-01
X,Export,IRL,Irlanda,Railway,87.826,0.0,30140.549,2011-08-01
X,Export,NLD,Países Bajos,Road,2275.63,0.0,2046084.456,2011-08-01
X,Export,NLD,Países Bajos,Railway,646.299,0.0,186154.621,2011-08-01
X,Export,NOR,Noruega,Road,7.774,0.0,7070.709,2011-08-01
X,Export,GBR,Reino Unido,Road,1013.514,0.0,599256.399,2011-08-01
X,Export,GBR,Reino Unido,Railway,303.588,0.0,52062.787,2011-08-01
X,Export,DZA,Argelia,Sea,113.302,0.0,127611.006,2011-09-01
X,Export,AND,Andorra,Road,35.168,0.0,46196.457,2011-09-01
X,Export,AUT,Austria,Road,59.5623,0.0,72376.401,2011-09-01
X,Export,BEL,Bélgica,Road,550.1,0.0,728531.885,2011-09-01
X,Export,BLR,Bielorusia,Road,0.24,0.0,2148.097,2011-09-01
X,Export,HRV,Croacia,Road,21.433,0.0,22869.986,2011-09-01
X,Export,CZE,República Checa,Road,246.996,0.0,223371.994,2011-09-01
X,Export,DNK,Dinamarca,Road,29.539,0.0,24396.766,2011-09-01
X,Export,FRA,Francia,Road,6867.331,0.0,8288551.841,2011-09-01
X,Export,DEU,Alemania,Road,1352.3558,0.0,1822820.107,2011-09-01
X,Export,GIB,Gibraltar,Road,6.5542,0.0,9185.795,2011-09-01
X,Export,HUN,Hungría,Road,48.6633,0.0,62825.51,2011-09-01
X,Export,ITA,Italia,Road,1845.715,0.0,1970506.58,2011-09-01
X,Export,LTU,Lituania,Road,3.178,0.0,5147.06,2011-09-01
X,Export,LUX,Luxemburgo,Road,32.832,0.0,49808.13,2011-09-01
X,Export,NLD,Países Bajos,Road,1716.909,0.0,1569342.048,2011-09-01
X,Export,POL,Polonia,Road,288.751,0.0,308130.42,2011-09-01
X,Export,PRT,Portugal,Road,1311.4062,0.0,880147.352,2011-09-01
X,Export,RUS,Rusia,Road,0.75,0.0,1546.729,2011-09-01
X,Export,SVK,Eslovaquia,Road,73.2256,0.0,96721.17,2011-09-01
X,Export,CHE,Suiza,Road,183.12,0.0,214814.638,2011-09-01
X,Export,BIH,Bosnia-Herzegovina,Road,47.065,0.0,29229.544,2011-09-01
X,Export,GBR,Reino Unido,Road,113.108,0.0,91398.677,2011-09-01
X,Export,GBR,Reino Unido,Railway,196.712,0.0,96458.473,2011-09-01
X,Export,GBR,Reino Unido,Sea,18.593,0.0,13671.762,2011-09-01
X,Export,DZA,Argelia,Sea,145.143,0.0,204664.365,2011-10-01
X,Export,AND,Andorra,Road,39.2045,0.0,51918.479,2011-10-01
X,Export,AUT,Austria,Road,660.071,0.0,617886.532,2011-10-01
X,Export,BEL,Bélgica,Road,1199.778,0.0,1523514.511,2011-10-01
X,Export,BRA,Brasil,Sea,65.838,0.0,75167.13,2011-10-01
X,Export,BLR,Bielorusia,Road,10.08,0.0,8347.365,2011-10-01
X,Export,HRV,Croacia,Road,106.336,0.0,102022.996,2011-10-01
X,Export,CZE,República Checa,Road,1108.4,0.0,1018480.017,2011-10-01
X,Export,DNK,Dinamarca,Road,652.622,0.0,526311.908,2011-10-01
X,Export,GNQ,Guinea Ecuatorial,Sea,6.38,0.0,10312.024,2011-10-01
X,Export,EST,Estonia,Road,1.851,0.0,1522.188,2011-10-01
X,Export,FIN,Finlandia,Road,159.448,0.0,131656.684,2011-10-01
X,Export,DEU,Alemania,Road,9302.148,0.0,9020860.627,2011-10-01
X,Export,GIB,Gibraltar,Road,5.929600000000001,0.0,6686.719,2011-10-01
X,Export,GRC,Gibraltar,Road,57.175,0.0,45462.939,2011-10-01
X,Export,HUN,Hungría,Road,354.959,0.0,278625.943,2011-10-01
X,Export,IRL,Irlanda,Road,64.1738,0.0,53080.268,2011-10-01
X,Export,ITA,Italia,Road,4358.033,0.0,4565105.172,2011-10-01
X,Export,LVA,Letonia,Road,49.58,0.0,39019.337,2011-10-01
X,Export,LBR,Liberia,Sea,0.245,0.0,320.501,2011-10-01
X,Export,LTU,Lituania,Road,106.871,0.0,93778.124,2011-10-01
X,Export,LUX,Luxemburgo,Road,20.551,0.0,33550.081,2011-10-01
X,Export,MLT,Malta,Road,11.655,0.0,11316.496,2011-10-01
X,Export,MRT,Mauritania,Sea,8.528,0.0,10188.081,2011-10-01
X,Export,NLD,Países Bajos,Road,3176.904,0.0,3093579.78,2011-10-01
X,Export,NOR,Noruega,Road,192.714,0.0,172312.298,2011-10-01
X,Export,POL,Polonia,Road,1311.435,0.0,1056012.432,2011-10-01
X,Export,ROU,Rumanía,Road,135.952,0.0,125220.442,2011-10-01
X,Export,RUS,Rusia,Road,277.636,0.0,243752.041,2011-10-01
X,Export,SVK,Eslovaquia,Road,392.03,0.0,365986.206,2011-10-01
X,Export,SVN,Eslovenia,Road,46.7097,0.0,45739.951,2011-10-01
X,Export,SWE,Suecia,Road,1012.67,0.0,850563.206,2011-10-01
X,Export,CHE,Suiza,Road,556.248,0.0,635479.458,2011-10-01
X,Export,ARE,Emiratos Árabes Unidos,Sea,21.6,0.0,20062.829,2011-10-01
X,Export,UKR,Ucrania,Road,8.289,0.0,6816.542,2011-10-01
X,Export,BIH,Bosnia-Herzegovina,Road,21.192,0.0,15172.213,2011-10-01
X,Export,CPV,Cabo Verde,Air,3.6,0.0,8634.78,2011-10-01
X,Export,FRA,Francia,Road,0.972,0.0,1398.834,2011-10-01
X,Export,FRA,Francia,Road,12293.836,0.0,14539924.89,2011-10-01
X,Export,PRT,Portugal,Road,914.272,0.0,848904.013,2011-10-01
X,Export,GBR,Reino Unido,Road,1254.137,0.0,1366232.871,2011-10-01
X,Export,GBR,Reino Unido,Railway,120.695,0.0,65348.92,2011-10-01
X,Export,GBR,Reino Unido,Sea,18.548,0.0,13595.913,2011-10-01
X,Export,AND,Andorra,Road,43.9729,0.0,42338.181,2011-11-01
X,Export,AGO,Angola,Sea,22.32,0.0,22692.744,2011-11-01
X,Export,AUT,Austria,Road,3051.234,0.0,2543044.395,2011-11-01
X,Export,BEL,Bélgica,Road,5303.1682,0.0,6346491.698,2011-11-01
X,Export,BLR,Bielorusia,Road,51.294,0.0,37179.662,2011-11-01
X,Export,CAN,Canadá,Sea,44.76,0.0,73285.363,2011-11-01
X,Export,COL,Colombia,Sea,11.552,0.0,12306.272,2011-11-01
X,Export,CRI,Costa Rica,Sea,60.683,0.0,69302.325,2011-11-01
X,Export,HRV,Croacia,Road,398.735,0.0,310019.62,2011-11-01
X,Export,CZE,República Checa,Road,3824.32,0.0,2996134.282,2011-11-01
X,Export,DNK,Dinamarca,Road,3083.889,0.0,2447423.516,2011-11-01
X,Export,SLV,El Salvador,Sea,3.966,0.0,4263.809,2011-11-01
X,Export,EST,Estonia,Road,125.602,0.0,97473.916,2011-11-01
X,Export,FIN,Finlandia,Road,774.517,0.0,599193.257,2011-11-01
X,Export,GMB,Gambia,Sea,0.01065,0.0,1.45,2011-11-01
X,Export,GHA,Ghana,Sea,4.28,0.0,5459.828,2011-11-01
X,Export,GIB,Gibraltar,Road,6.4654,0.0,7942.122,2011-11-01
X,Export,GRC,Gibraltar,Road,28.8,0.0,20965.167,2011-11-01
X,Export,HND,Honduras,Sea,8.884,0.0,10302.37,2011-11-01
X,Export,HUN,Hungría,Road,1574.2835,0.0,1170459.54,2011-11-01
X,Export,ISL,Islandia,Road,19.71,0.0,25297.529,2011-11-01
X,Export,IRL,Irlanda,Road,365.297,0.0,285970.72,2011-11-01
X,Export,ITA,Italia,Road,8898.005,0.0,7111418.509,2011-11-01
X,Export,KAZ,Kazajstán,Road,2.688,0.0,2125.581,2011-11-01
X,Export,KWT,Kuwait,Sea,4.032,0.0,4385.122,2011-11-01
X,Export,LVA,Letonia,Road,274.585,0.0,234399.711,2011-11-01
X,Export,LBR,Liberia,Sea,9.476,0.0,12382.85,2011-11-01
X,Export,LTU,Lituania,Road,488.124,0.0,395687.656,2011-11-01
X,Export,LUX,Luxemburgo,Road,66.719,0.0,66608.396,2011-11-01
X,Export,MLT,Malta,Road,76.041,0.0,66575.753,2011-11-01
X,Export,MNE,Montenegro,Road,21.295,0.0,16165.801,2011-11-01
X,Export,OMN,Omán,Sea,20.952,0.0,22822.082,2011-11-01
X,Export,PAN,Panamá,Sea,9.992,0.0,11810.665,2011-11-01
X,Export,POL,Polonia,Road,7523.738,0.0,5783451.006,2011-11-01
X,Export,QAT,Qatar,Sea,43.987,0.0,52886.158,2011-11-01
X,Export,ROU,Rumanía,Road,298.363,0.0,229019.51,2011-11-01
X,Export,RUS,Rusia,Road,1656.64,0.0,1471774.242,2011-11-01
X,Export,SAU,Arabia Saudí,Sea,35.017,0.0,35844.491,2011-11-01
X,Export,SVK,Eslovaquia,Road,941.916,0.0,787234.958,2011-11-01
X,Export,SVN,Eslovenia,Road,217.841,0.0,196904.547,2011-11-01
X,Export,SWE,Suecia,Road,6782.411,0.0,5384264.383,2011-11-01
X,Export,CHE,Suiza,Road,2946.88,0.0,2980308.195,2011-11-01
X,Export,ARE,Emiratos Árabes Unidos,Sea,455.2,0.0,433884.682,2011-11-01
X,Export,UKR,Ucrania,Road,62.631,0.0,45065.743,2011-11-01
X,Export,BIH,Bosnia-Herzegovina,Road,63.473,0.0,35864.025,2011-11-01
X,Export,BRA,Brasil,Road,17.46,0.0,16568.143,2011-11-01
X,Export,BRA,Brasil,Sea,1575.93,0.0,1565906.442,2011-11-01
X,Export,BGR,Bulgaria,Road,154.08,0.0,127206.251,2011-11-01
X,Export,CPV,Cabo Verde,Sea,43.556,0.0,29823.417,2011-11-01
X,Export,GNQ,Guinea Ecuatorial,Sea,20.939,0.0,20244.219,2011-11-01
X,Export,FRA,Francia,Road,1.895,0.0,2080.778,2011-11-01
X,Export,FRA,Francia,Sea,0.983,0.0,1332.555,2011-11-01
X,Export,FRA,Francia,Road,33750.01,0.0,40074221.484,2011-11-01
X,Export,DEU,Alemania,Road,53371.43,0.0,45114416.286,2011-11-01
X,Export,DEU,Alemania,Sea,8.716,0.0,5551.385,2011-11-01
X,Export,NLD,Países Bajos,Road,11702.137,0.0,10075902.989,2011-11-01
X,Export,NLD,Países Bajos,Railway,64.705,0.0,26314.229,2011-11-01
X,Export,NLD,Países Bajos,Sea,5.271,0.0,10039.574,2011-11-01
X,Export,NOR,Noruega,Road,1352.762,0.0,1115384.657,2011-11-01
X,Export,NOR,Noruega,Sea,3.077,0.0,3253.44,2011-11-01
X,Export,PRT,Portugal,Road,2126.8664,0.0,1452304.369,2011-11-01
X,Export,SRB,Serbia,Road,14.397,0.0,11319.612,2011-11-01
X,Export,SGP,Singapur,Sea,22.88,0.0,25233.694,2011-11-01
X,Export,SGP,Singapur,Air,0.005,0.0,50.699,2011-11-01
X,Export,GBR,Reino Unido,Road,6314.3,0.0,5989897.946,2011-11-01
X,Export,GBR,Reino Unido,Sea,18.286,0.0,13255.545,2011-11-01
X,Export,AND,Andorra,Road,88.6463,0.0,63652.066,2011-12-01
X,Export,AUT,Austria,Road,2954.366,0.0,2734808.555,2011-12-01
X,Export,ARM,Armenia,Road,14.002,0.0,4428.777,2011-12-01
X,Export,BEL,Bélgica,Road,8382.9198,0.0,8673568.862,2011-12-01
X,Export,BRA,Brasil,Sea,1562.05,0.0,1377700.78,2011-12-01
X,Export,BGR,Bulgaria,Road,47.389300000000006,0.0,24046.865,2011-12-01
X,Export,BLR,Bielorusia,Road,161.196,0.0,129928.796,2011-12-01
X,Export,CAN,Canadá,Sea,44.388,0.0,89998.982,2011-12-01
X,Export,COL,Colombia,Sea,50.24,0.0,49567.853,2011-12-01
X,Export,CRI,Costa Rica,Sea,42.455,0.0,46330.01,2011-12-01
X,Export,HRV,Croacia,Road,433.943,0.0,292397.623,2011-12-01
X,Export,CZE,República Checa,Road,3923.12,0.0,3046216.767,2011-12-01
X,Export,DNK,Dinamarca,Road,2827.806,0.0,2235037.114,2011-12-01
X,Export,SLV,El Salvador,Sea,4.097,0.0,3181.701,2011-12-01
X,Export,EST,Estonia,Road,138.167,0.0,99685.574,2011-12-01
X,Export,FIN,Finlandia,Road,675.355,0.0,505127.532,2011-12-01
X,Export,GAB,Gabón,Sea,16.2,0.0,17578.15,2011-12-01
X,Export,DEU,Alemania,Road,72144.9,0.0,58746713.484,2011-12-01
X,Export,GIB,Gibraltar,Road,7.72684,0.0,9151.076,2011-12-01
X,Export,GRC,Gibraltar,Road,1.8988,0.0,825.796,2011-12-01
X,Export,HND,Honduras,Sea,4.123,0.0,3904.371,2011-12-01
X,Export,HUN,Hungría,Road,643.748,0.0,386205.706,2011-12-01
X,Export,ISL,Islandia,Road,46.26,0.0,46537.144,2011-12-01
X,Export,IRL,Irlanda,Road,513.982,0.0,346961.925,2011-12-01
X,Export,ITA,Italia,Road,5636.905,0.0,3879042.336,2011-12-01
X,Export,KAZ,Kazajstán,Road,62.84,0.0,45740.092,2011-12-01
X,Export,KWT,Kuwait,Sea,6.05,0.0,5129.109,2011-12-01
X,Export,LVA,Letonia,Road,229.444,0.0,147622.368,2011-12-01
X,Export,LBR,Liberia,Sea,9.135,0.0,12761.357,2011-12-01
X,Export,LTU,Lituania,Road,816.441,0.0,557444.828,2011-12-01
X,Export,LUX,Luxemburgo,Road,34.961,0.0,33895.755,2011-12-01
X,Export,MLT,Malta,Road,95.72,0.0,73261.27,2011-12-01
X,Export,MDA,Moldavia,Road,22.616,0.0,11627.41,2011-12-01
X,Export,NOR,Noruega,Road,2182.45,0.0,1782343.972,2011-12-01
X,Export,PAN,Panamá,Sea,10.13,0.0,10485.226,2011-12-01
X,Export,POL,Polonia,Road,12873.5,0.0,9466642.691,2011-12-01
X,Export,ROU,Rumanía,Road,594.941,0.0,330886.3,2011-12-01
X,Export,SVK,Eslovaquia,Road,853.212,0.0,732406.03,2011-12-01
X,Export,SVN,Eslovenia,Road,234.964,0.0,192318.959,2011-12-01
X,Export,ZAF,Sudáfrica,Sea,72.047,0.0,61507.79,2011-12-01
X,Export,SWE,Suecia,Road,5742.515,0.0,4666713.197,2011-12-01
X,Export,CHE,Suiza,Road,3158.15,0.0,2746842.722,2011-12-01
X,Export,UKR,Ucrania,Road,133.665,0.0,90933.94,2011-12-01
X,Export,URY,Uruguay,Sea,18.36,0.0,17744.206,2011-12-01
X,Export,BIH,Bosnia-Herzegovina,Road,66.91,0.0,33406.459,2011-12-01
X,Export,CPV,Cabo Verde,Sea,4.943,0.0,1321.63,2011-12-01
X,Export,FRA,Francia,Road,17.954,0.0,15262.626,2011-12-01
X,Export,FRA,Francia,Sea,17.751,0.0,14036.426,2011-12-01
X,Export,FRA,Francia,Road,43506.83,0.0,36920168.403,2011-12-01
X,Export,NLD,Países Bajos,Road,19486.7,0.0,15509036.71,2011-12-01
X,Export,NLD,Países Bajos,Railway,14.68,0.0,5804.032,2011-12-01
X,Export,PRT,Portugal,Road,1413.976,0.0,823372.364,2011-12-01
X,Export,RUS,Rusia,Road,1262.17,0.0,1088662.299,2011-12-01
X,Export,RUS,Rusia,Sea,47.123,0.0,54935.396,2011-12-01
X,Export,ARE,Emiratos Árabes Unidos,Sea,750.0,0.0,554563.859,2011-12-01
X,Export,ARE,Emiratos Árabes Unidos,Air,7.2,0.0,26580.488,2011-12-01
X,Export,GBR,Reino Unido,Road,13430.17,0.0,11776341.41,2011-12-01
X,Export,GBR,Reino Unido,Railway,41.924,0.0,19207.997,2011-12-01
X,Export,GBR,Reino Unido,Sea,9.68,0.0,7399.745,2011-12-01
X,Export,DZA,Argelia,Sea,3.3,0.0,2129.325,2012-01-01
X,Export,AND,Andorra,Road,89.43469999999999,0.0,63258.477,2012-01-01
X,Export,AUT,Austria,Road,3954.172,0.0,3170842.989,2012-01-01
X,Export,ARM,Armenia,Road,13.177,0.0,4081.18,2012-01-01
X,Export,BEL,Bélgica,Road,12268.114,0.0,11818153.005,2012-01-01
X,Export,BRA,Brasil,Sea,822.019,0.0,694224.514,2012-01-01
X,Export,BGR,Bulgaria,Road,36.6319,0.0,15224.287,2012-01-01
X,Export,BLR,Bielorusia,Road,63.889,0.0,43202.882,2012-01-01
X,Export,COL,Colombia,Sea,23.968,0.0,25981.791,2012-01-01
X,Export,CRI,Costa Rica,Sea,21.702,0.0,22240.671,2012-01-01
X,Export,HRV,Croacia,Road,647.151,0.0,454246.747,2012-01-01
X,Export,CZE,República Checa,Road,4649.24,0.0,3268822.175,2012-01-01
X,Export,DNK,Dinamarca,Road,3256.28,0.0,2445191.29,2012-01-01
X,Export,EST,Estonia,Road,175.515,0.0,127661.357,2012-01-01
X,Export,FIN,Finlandia,Road,1181.92,0.0,875385.897,2012-01-01
X,Export,GAB,Gabón,Sea,22.88,0.0,23715.26,2012-01-01
X,Export,DEU,Alemania,Road,63542.02,0.0,49898569.62,2012-01-01
X,Export,GIB,Gibraltar,Road,7.365,0.0,8418.551,2012-01-01
X,Export,HUN,Hungría,Road,596.616,0.0,411868.508,2012-01-01
X,Export,ISL,Islandia,Road,48.915,0.0,45733.836,2012-01-01
X,Export,KAZ,Kazajstán,Road,40.175,0.0,28850.741,2012-01-01
X,Export,LVA,Letonia,Road,256.43,0.0,171412.121,2012-01-01
X,Export,LBR,Liberia,Sea,0.253,0.0,191.755,2012-01-01
X,Export,LTU,Lituania,Road,824.686,0.0,562096.129,2012-01-01
X,Export,LUX,Luxemburgo,Road,101.295,0.0,99731.531,2012-01-01
X,Export,MLT,Malta,Road,133.598,0.0,100969.185,2012-01-01
X,Export,MDA,Moldavia,Road,10.35,0.0,4007.003,2012-01-01
X,Export,MNE,Montenegro,Road,14.24,0.0,8820.826,2012-01-01
X,Export,NOR,Noruega,Road,5164.43,0.0,3999961.532,2012-01-01
X,Export,PAN,Panamá,Sea,10.504,0.0,7192.357,2012-01-01
X,Export,POL,Polonia,Road,9322.213,0.0,6336758.23,2012-01-01
X,Export,ROU,Rumanía,Road,262.849,0.0,168450.591,2012-01-01
X,Export,RUS,Rusia,Road,1172.62,0.0,964741.472,2012-01-01
X,Export,SGP,Singapur,Air,0.02,0.0,3.949,2012-01-01
X,Export,SVK,Eslovaquia,Road,757.69,0.0,747219.967,2012-01-01
X,Export,SVN,Eslovenia,Road,470.38,0.0,338706.901,2012-01-01
X,Export,ZAF,Sudáfrica,Sea,97.171,0.0,72746.646,2012-01-01
X,Export,CHE,Suiza,Road,4392.36,0.0,3757034.637,2012-01-01
X,Export,UKR,Ucrania,Road,65.614,0.0,39134.813,2012-01-01
X,Export,BIH,Bosnia-Herzegovina,Road,86.905,0.0,39009.982,2012-01-01
X,Export,CAN,Canadá,Sea,147.247,0.0,127263.329,2012-01-01
X,Export,CAN,Canadá,Air,0.04,0.0,12.905,2012-01-01
X,Export,CPV,Cabo Verde,Sea,15.256,0.0,7043.02,2012-01-01
X,Export,FRA,Francia,Road,55590.63,0.0,45599042.942,2012-01-01
X,Export,FRA,Francia,Sea,413.23,0.0,239974.798,2012-01-01
X,Export,FRA,Francia,Sea,0.96,0.0,1238.88,2012-01-01
X,Export,IRL,Irlanda,Road,595.807,0.0,408814.888,2012-01-01
X,Export,IRL,Irlanda,Railway,45.805,0.0,18586.104,2012-01-01
X,Export,ITA,Italia,Road,9414.95,0.0,6526160.062,2012-01-01
X,Export,ITA,Italia,Sea,44.156,0.0,38179.442,2012-01-01
X,Export,NLD,Países Bajos,Road,23929.65,0.0,18200421.956,2012-01-01
X,Export,NLD,Países Bajos,Railway,64.11,0.0,27953.611,2012-01-01
X,Export,PRT,Portugal,Road,639.2745,0.0,476358.135,2012-01-01
X,Export,SRB,Serbia,Road,42.712,0.0,18742.551,2012-01-01
X,Export,SWE,Suecia,Road,11112.964,0.0,8431281.387,2012-01-01
X,Export,SWE,Suecia,Sea,20.442,0.0,3382.4,2012-01-01
X,Export,ARE,Emiratos Árabes Unidos,Sea,120.64,0.0,78678.21,2012-01-01
X,Export,ARE,Emiratos Árabes Unidos,Air,13.275,0.0,49370.788,2012-01-01
X,Export,GBR,Reino Unido,Road,16399.38,0.0,13952469.581,2012-01-01
X,Export,GBR,Reino Unido,Sea,6.12,0.0,2725.536,2012-01-01
X,Export,DZA,Argelia,Sea,137.14,0.0,94639.315,2012-02-01
X,Export,AND,Andorra,Road,117.396,0.0,83723.247,2012-02-01
X,Export,AGO,Angola,Sea,67.592,0.0,62668.245,2012-02-01
X,Export,AUT,Austria,Road,3935.006,0.0,3224416.066,2012-02-01
X,Export,BEL,Bélgica,Road,9860.142800000001,0.0,10375075.182,2012-02-01
X,Export,BRA,Brasil,Sea,1127.528,0.0,976943.709,2012-02-01
X,Export,BLR,Bielorusia,Road,177.706,0.0,113603.271,2012-02-01
X,Export,CAN,Canadá,Sea,946.223,0.0,798315.689,2012-02-01
X,Export,COL,Colombia,Sea,31.485,0.0,34974.042,2012-02-01
X,Export,CRI,Costa Rica,Sea,105.221,0.0,100188.74,2012-02-01
X,Export,HRV,Croacia,Road,1036.13,0.0,768976.949,2012-02-01
X,Export,CZE,República Checa,Road,5148.896,0.0,3556180.267,2012-02-01
X,Export,DNK,Dinamarca,Road,3578.49,0.0,2659510.417,2012-02-01
X,Export,EST,Estonia,Road,121.334,0.0,87886.175,2012-02-01
X,Export,FIN,Finlandia,Road,596.383,0.0,459333.709,2012-02-01
X,Export,GAB,Gabón,Sea,47.479,0.0,50612.48,2012-02-01
X,Export,DEU,Alemania,Road,59831.61,0.0,45821015.832,2012-02-01
X,Export,GIB,Gibraltar,Road,6.5057,0.0,7756.921,2012-02-01
X,Export,HUN,Hungría,Road,475.22,0.0,291049.357,2012-02-01
X,Export,ISL,Islandia,Road,43.2,0.0,48177.677,2012-02-01
X,Export,IRL,Irlanda,Road,320.293,0.0,213527.425,2012-02-01
X,Export,ITA,Italia,Road,7783.11,0.0,5075825.96,2012-02-01
X,Export,KAZ,Kazajstán,Road,19.545,0.0,15119.317,2012-02-01
X,Export,KOR,Corea del Sur (Rep. de Corea),Sea,83.664,0.0,88509.819,2012-02-01
X,Export,LVA,Letonia,Road,332.942,0.0,202462.614,2012-02-01
X,Export,LBR,Liberia,Sea,0.409,0.0,254.205,2012-02-01
X,Export,LTU,Lituania,Road,702.144,0.0,418544.956,2012-02-01
X,Export,LUX,Luxemburgo,Road,79.191,0.0,82372.759,2012-02-01
X,Export,MLT,Malta,Road,71.411,0.0,46372.283,2012-02-01
X,Export,MDA,Moldavia,Road,10.7,0.0,6772.883,2012-02-01
X,Export,MNE,Montenegro,Road,15.301,0.0,9712.34,2012-02-01
X,Export,NOR,Noruega,Road,4434.98,0.0,3408925.592,2012-02-01
X,Export,PAN,Panamá,Sea,11.131,0.0,8477.034,2012-02-01
X,Export,POL,Polonia,Road,10196.406,0.0,6821059.552,2012-02-01
X,Export,ROU,Rumanía,Road,315.472,0.0,193733.412,2012-02-01
X,Export,RUS,Rusia,Road,3054.73,0.0,2971279.256,2012-02-01
X,Export,SEN,Senegal,Sea,5.144,0.0,4761.698,2012-02-01
X,Export,SGP,Singapur,Sea,55.242,0.0,59363.885,2012-02-01
X,Export,SVK,Eslovaquia,Road,1060.644,0.0,875462.574,2012-02-01
X,Export,SVN,Eslovenia,Road,621.856,0.0,445746.697,2012-02-01
X,Export,ZAF,Sudáfrica,Sea,38.07,0.0,36918.763,2012-02-01
X,Export,CHE,Suiza,Road,3514.43,0.0,2888448.074,2012-02-01
X,Export,UKR,Ucrania,Road,79.133,0.0,47569.783,2012-02-01
X,Export,URY,Uruguay,Sea,22.23,0.0,23517.562,2012-02-01
X,Export,BIH,Bosnia-Herzegovina,Road,129.039,0.0,64933.159,2012-02-01
X,Export,BGR,Bulgaria,Road,0.42,0.0,1762.759,2012-02-01
X,Export,CPV,Cabo Verde,Sea,28.872,0.0,15069.436,2012-02-01
X,Export,GNQ,Guinea Ecuatorial,Sea,8.121,0.0,9018.821,2012-02-01
X,Export,FRA,Francia,Road,50909.81,0.0,42511290.433,2012-02-01
X,Export,FRA,Francia,Sea,213.67,0.0,127150.215,2012-02-01
X,Export,HKG,Hong-Kong,Air,0.615,0.0,936.788,2012-02-01
X,Export,NLD,Países Bajos,Road,21298.73,0.0,15833743.758,2012-02-01
X,Export,NLD,Países Bajos,Railway,35.537,0.0,50753.712,2012-02-01
X,Export,PRT,Portugal,Road,932.3947,0.0,613466.253,2012-02-01
X,Export,SRB,Serbia,Road,27.32,0.0,17341.425,2012-02-01
X,Export,SWE,Suecia,Road,8102.031,0.0,6539559.642,2012-02-01
X,Export,SWE,Suecia,Railway,133.136,0.0,48076.262,2012-02-01
X,Export,ARE,Emiratos Árabes Unidos,Sea,142.27,0.0,90845.177,2012-02-01
X,Export,ARE,Emiratos Árabes Unidos,Air,7.44,0.0,30943.605,2012-02-01
